id,name,size,email,phone,website,address,city,rating,reviews,source,last_updated
ChIJr5KqVef-sUARNHUvrEzEV2I,Spalatorie Auto si Vulcanizare Auto Calea Dudesti nr 140,large,react@18.3.1,0747 857 777,https://www.newspa.ro/,"Calea Dudești 140, sector 3, 031087 București, România",031087 București,4.7,652,google_places,2026-02-16T05:06:55Z
ChIJp5sNfo7_sUARxvRzlgRJW5U,Service Roti Vulcanizare Energeticienilor,medium,office@vulcanizare-bucuresti.ro,0723 341 641,http://www.vulcanizare-bucuresti.ro/,"Bulevardul Energeticienilor 120, 077160 București, România",077160 București,4.2,126,google_places,2026-02-16T05:06:57Z
ChIJiRX95VP8sUARvGrrDEAoNXg,AUTOZONE VITAN,medium,contact@autozonevitan.ro,0758 100 010,https://www.autozonevitan.ro/,"Calea Vitan, 216-218, 031301 București, România",031301 București,4.8,52,google_places,2026-02-16T05:06:58Z
ChIJN1MjJ6L-sUARtU-kC9vzCuQ,MIROVI ~ Service Roți- Service biciclete ~ Hotel anvelope ~Freon~Azot,medium,,0721 817 745,,"Str. Soldat Stelian N. Mihale 12, 032372 București, România",032372 București,4.3,52,google_places,2026-02-16T05:06:59Z
ChIJ7VdtCq3-sUARhFocBd_04Cg,Sinart Auto Vulcanizare,small,,,,"Bulevardul 1 Decembrie 1918 7E, 32451 București, România",32451 București,3.7,3,google_places,2026-02-16T05:06:59Z
ChIJd2pQbAD9sUARjDVLUdSYzVg,FARO AUTO SERVICE,medium,,0793 224 466,https://faro.ro/,"Splaiul Unirii 689, București, România",București,4.9,76,google_places,2026-02-16T05:07:01Z
ChIJDfeDYq3-sUARpT95wrUNazM,Mavis Auto,medium,mavisautocom@yahoo.com,0722 675 444,http://www.serviceautosector3.ro/,"Str. Rampei 79, 077085 București, România",077085 București,4.3,72,google_places,2026-02-16T05:07:02Z
ChIJJd9oonP_sUARkQQGER7hKto,CarDocPro - PDR Reparatii GRINDINA indoituri fara revopsire.,medium,,0785 577 148,https://cardocpro.ro/,"Bulevardul Theodor Pallady 127, 032258 București, România",032258 București,5,133,google_places,2026-02-16T05:07:05Z
ChIJtV-8kJH-sUAREnH2IbkP-H8,Stil Service Auto S.R.L.,medium,office@stilservice.ro,021 344 0138,https://www.stilservice.ro/,"Incinta Bega Utilaje, Strada Locotenent Nicolae Pascu 61-63, 032073 București, România",032073 București,4.1,75,google_places,2026-02-16T05:07:07Z
ChIJy-0NUnECrkARFJfo3ReR0O4,Fix N Go Fast,medium,,0744 868 187,http://www.fixngofast.ro/,"Bloc Turn, Șoseaua Berceni 104, 041919 București, România",041919 București,4.6,120,google_places,2026-02-16T05:07:22Z
ChIJezKK0Rz_sUARV5Orp9KbH3w,Reparații Cutii Automate,medium,,0740 183 483,https://www.profesionaltour.com/,"Strada Avalanșei 11, 040392 București, România",040392 București,4.8,63,google_places,2026-02-16T05:07:27Z
ChIJ1_a2Hfn_sUARKL-H9UwHB-w,Amt Point Garage,small,,0721 416 450,,"Strada Cuțitul de Argint 2b, 040558 București, România",040558 București,5,15,google_places,2026-02-16T05:07:27Z
ChIJH6XsfND_sUARgPxBOYGmBrQ,Select Service Auto Bucuresti Sos Giurgiului,medium,office@service-auto-bucuresti.ro,0744 638 292,https://www.service-auto-bucuresti.ro/?utm=google-business,"Calea Șerban Vodă 188, 040206 București, România",040206 București,3.7,65,google_places,2026-02-16T05:07:29Z
ChIJvaZZsk_-sUAR5mo5hHL2YzE,Reparatii AC Auto - climatizare auto,large,office@climatizare-auto.ro,0736 110 110,http://climatizare-auto.ro/,"Str Imparatul Traian nr 32 Corp C4 in parcarea Mega Image, 041414 București, România",041414 București,4.1,254,google_places,2026-02-16T05:07:42Z
ChIJM8kS_8b_sUAR2NxIUsGKJhY,Vulcanizare Auto,medium,,0756 878 819,,"Strada Luica 24a, 077120 București, România",077120 București,4.7,77,google_places,2026-02-16T05:07:54Z
ChIJISMsxqz_sUARBh6h2a_yKZs,Sc.Safe Driving Auto SRL,medium,,0722 298 945,,"Str. Alunișului 152, 040743 București, România",040743 București,4.6,82,google_places,2026-02-16T05:07:54Z
ChIJEx-zmWL-sUARxg8_pO6akoE,Vadrexim.ro - Magazin de Anvelope si Jante,large,contact@vadrexim.ro,031 005 3053,https://www.vadrexim.ro/,"Strada Luica 8, 040993 București, România",040993 București,4.4,1081,google_places,2026-02-16T05:07:56Z
ChIJYbcSaQT-sUAR5V9lacQXKUU,Best Tires Metalurgiei,large,,0721 515 151,http://www.best-tires.ro/,"Bulevardul Metalurgiei Nr. 21, 041831 București, România",041831 București,4.5,1679,google_places,2026-02-16T05:07:57Z
ChIJjXEudnT-sUAR7uOMVTyeSt4,GEOMETRIE AUTO 3D & VULCANIZARE,medium,,0765 466 903,,"Strada Sergent Ion Iriceanu 19A, 077160 București, România",077160 București,4.5,72,google_places,2026-02-16T05:07:57Z
ChIJWZj4Fvb_sUARxtLOrcIgVc0,Vulcanizare Sc Friends&Family srl,medium,office@climatizare-auto.ro,0736 110 110,http://www.climatizare-auto.ro/,"Bulevardul Constantin Brâncoveanu nr 3, 041447 București, România",041447 București,4.3,70,google_places,2026-02-16T05:08:01Z
ChIJozMr94X_sUARskECEgizqxQ,Vulcanizare,small,,0731 640 927,,"Strada Dumbrăveni 1, București, România",București,4.4,34,google_places,2026-02-16T05:08:02Z
ChIJwXztvBn-sUAR8H3syWa7e-8,Hil Serv,large,,0722 291 163,http://www.hilserv.ro/,"Strada Turnu Măgurele, 041711 București, România",041711 București,4.4,657,google_places,2026-02-16T05:08:05Z
ChIJv4p1q_7-sUAR9Zh3BWVprjU,Tyre Express,large,contact@tyre-express.ro,0725 811 871,http://www.tyre-express.ro/,"Bulevardul Abatorului 4D, 040415 București, România",040415 București,4.2,272,google_places,2026-02-16T05:08:07Z
ChIJebuvkwH_sUARc31UQ_oZvG8,"Hatco Auto - Vulcanizare, anvelope si jenti, noi si SH",medium,,0767 004 170,,"Bucureşti Sectorul 4, București, România",București,4.3,52,google_places,2026-02-16T05:08:08Z
ChIJe3OSRBUDrkARbtaWShpqngA,Autokars.ro - Service Auto,small,contact@autokars.ro,0784 055 055,http://www.autokars.ro/,"Bloc Turn, Șoseaua Berceni 104, 041919 București, România",041919 București,5,15,google_places,2026-02-16T05:08:10Z
ChIJkU5-Qvv_sUAR_TvB9TcbHjs,AUTO TEAM CTG S.R.L.,medium,,,http://www.autoteamctg.ro/,"Șoseaua Olteniței 103, 041303 București, România",041303 București,4.7,95,google_places,2026-02-16T05:08:10Z
ChIJa4IBFBL_sUARDRg7Z0ix4_Q,Tina Service,medium,,0786 970 330,,"Strada 11 Iunie 31, București, România",București,4.4,56,google_places,2026-02-16T05:08:11Z
ChIJMRsSG8z_sUARKVCjQWCTvDI,IDEAL VISAR SERVICE SRL,medium,receptieidealvisar@gmail.com,0770 826 791,http://www.idealvisarservice.ro/,"Strada Odei 81, 077120 București, România",077120 București,4.6,103,google_places,2026-02-16T05:08:14Z
ChIJNRiwrDD-sUARol4diBv1fko,RHINOTYRES & SERVICE,large,ctrl-r-footer@2x.png,0720 728 384,http://www.rhinotyres.ro/,"Strada Petre Ispirescu 78, 051734 București, România",051734 București,4.8,304,google_places,2026-02-16T05:08:30Z
ChIJkR7p0gr_sUARrWdIonRV_ZY,KMG Line Auto Center,large,office@kmgauto.ro,0747 788 373,http://www.kmgauto.ro/,"Șoseaua Viilor 14, 050156 București, România",050156 București,4.5,327,google_places,2026-02-16T05:08:31Z
ChIJ9RXw6Xr_rUARHrxQd2OQ7uw,SERVICE AUTO MULTIMARCA (SAM GARAGE),small,,0762 476 936,https://m.facebook.com/centruldediagnoza,"Șoseaua Tudor Vladimirescu 393, 077025 Domnești, România",077025 Domnești,5,7,google_places,2026-02-16T05:08:32Z
ChIJifdaCKT_sUARqvo9N-FUSAg,Diagnoză specializată Mercedes-Benz,small,,0722 592 269,https://diagnozamercedes.com/,"Str. Sergent Nuțu Ion 8-10, 050762 București, România",050762 București,5,39,google_places,2026-02-16T05:08:45Z
ChIJT7Nzj3X_sUARij6I2uPgF0Q,AD Garage SELENIU 97 SERV COM,large,,0723 774 490,http://www.adgarage.ro/,"Calea Rahovei 247, București, România",București,4.4,238,google_places,2026-02-16T05:08:47Z
ChIJ35eczUoAskARqgeKzAyZCAA,Total Auto Plus SRL,medium,office@totalautoplus.ro,0751 030 320,http://www.totalpieseauto.ro/,"fosta Trafic Greu, Strada Progresului Nr.43, 050881 București, România",050881 București,4.5,64,google_places,2026-02-16T05:08:48Z
ChIJwdNZTen_sUARpYpA_9erCns,Laur Tobe SRL,large,,0729 001 874,https://reparatiiesapament.ro/,"Str. Sergent Nuțu Ion 8-10, 050762 București, România",050762 București,4.8,459,google_places,2026-02-16T05:08:51Z
ChIJ-QduqA3_sUAR-zS7UlOurTQ,Vulcanizare Auto,medium,,0769 497 811,,"Șoseaua Sălaj nr 260, 052034 București, România",052034 București,4.7,70,google_places,2026-02-16T05:09:13Z
ChIJD-zlh37_sUAR83mgmjSNna0,Best Tires Sebastian,large,,0722 515 151,http://www.best-tires.ro/,"Str. Sergent Nuțu Ion 8-12, 050762 București, România",050762 București,4.5,1115,google_places,2026-02-16T05:09:14Z
ChIJLdJLKuL_sUAR36XB3HoSGO0,DualFIX AUTO - Vulcanizare & Incarcare Freon București Sector 5,small,,0744 493 319,,"Prelungirea Ferentari 28A, 051869 București, România",051869 București,4.9,38,google_places,2026-02-16T05:09:14Z
ChIJh-6lI-b_sUARDORhPagfMQg,B&V SERVICE Pieptanari Nr 44,large,,0763 288 258,,"Bulevardul Pieptănari 44, 052034 București, România",052034 București,4.8,367,google_places,2026-02-16T05:09:14Z
ChIJc6bQL-sBskARCIuvOJta174,Auto Ram Service Roti,medium,,0724 111 111,http://www.autoram.ro/,"Șoseaua Alexandriei 168-174, 168-174, 051543 București, România",051543 București,4.8,77,google_places,2026-02-16T05:09:16Z
ChIJAenG_7r_sUARiVTy9MfW2fA,Anvelope S.H. Vulcanizare,medium,,0766 613 225,,"Calea Ferentari 104, 052034 București, România",052034 București,4.5,145,google_places,2026-02-16T05:09:16Z
ChIJ1STYZJb_sUARMmRGCTQI4sE,Vulcanizare,small,,0721 585 836,,"Calea Rahovei 322, 052034 București, România",052034 București,4.8,16,google_places,2026-02-16T05:09:17Z
ChIJDRqRBsv_sUARL9_gpJiD9q8,Vulcanizare auto Cârlibaba,small,,,,"Strada Cârlibaba 62, 052034 București, România",052034 București,4.7,49,google_places,2026-02-16T05:09:17Z
ChIJl2VUUqP_sUARck7A3zwn3tk,Vulcanizare,medium,,,,"Strada Stănescu Irina 20, 052034 București, România",052034 București,4.5,79,google_places,2026-02-16T05:09:18Z
ChIJdQfQ9A3_sUARfrfxC179Hk0,Vulcanizare Auto,medium,,0755 664 614,,"Intrarea Toporași 5, București, România",București,4.6,78,google_places,2026-02-16T05:09:18Z
ChIJ-QG-EwD_sUARxTXwKVVveU0,Vulcanizare Alexandriei,small,,0721 888 186,,"Șoseaua Alexandriei 159, București, România",București,4.8,17,google_places,2026-02-16T05:09:18Z
ChIJAyzuMvb_sUARv-O9dNeKXnw,Vulcanizare auto Depozit anvelope,small,,,,"Șoseaua București-Măgurele 32, București, România",București,5,4,google_places,2026-02-16T05:09:19Z
ChIJ7zFoKvD_sUAR11EJocIYIUQ,LNF Auto,large,andrei.popescu@gmail.com,0799 855 598,https://lnfauto.olx.ro/,"Șoseaua București-Măgurele 38, 051432 București, România",051432 București,4.4,301,google_places,2026-02-16T05:09:22Z
ChIJy_jo_Vn_sUARk13-7ElTRco,Vulcanizare si hotel anvelope Kevin Serv,small,,0734 130 894,,"Strada Tăpșanului 12, 051298 București, România",051298 București,5,9,google_places,2026-02-16T05:09:23Z
ChIJezAXeFoBskARbIoeA_RVh14,MAO SERVICE ROTI,large,,0765 529 472,,"Prelungirea Ghencea 99, 061715 București, România",061715 București,4.9,494,google_places,2026-02-16T05:09:46Z
ChIJXQxLa1QAskAR2FUHhfvOhw0,AUTOMOTIVE UNIK SOLUTIONS SRL,medium,office@automotiveunik.ro,0728 480 126,http://www.automotiveunik.ro/,"Strada Violetelor, 061495 București, România",061495 București,4.6,54,google_places,2026-02-16T05:09:47Z
ChIJ0-FRgZ4BskARL21hht_oLFM,Service Auto - Militari,small,,,,"Bulevardul Timișoara, 061334 București, România",061334 București,4.4,16,google_places,2026-02-16T05:09:47Z
ChIJgWI0qf0AskARxRozjL8XKqc,AUTO SOFT Militari,large,johndoe@domain.com.,0749 199 666,https://www.auto-soft.ro/,"Bulevardul Iuliu Maniu 123-129, 061098 București, România",061098 București,4.3,2442,google_places,2026-02-16T05:09:49Z
ChIJfVpz9zsAskARzGreW-FevTQ,Ad Garage Antupo Impex,large,,0723 256 160,https://www.antupo.ro/,"Prelungirea Ghencea 33A, 061713 București, România",061713 București,4,244,google_places,2026-02-16T05:10:04Z
ChIJMfG_-94DskARIZ2UWSNj4Qg,Delta Auto Service,medium,ajax-loader@2x.gif,0759 404 040,http://www.deltaauto.ro/,"Drumul Săbăreni 28A, 070746 București, România",070746 București,4.7,131,google_places,2026-02-16T05:10:07Z
ChIJndpM-YMBskARQAYuZz7DBTQ,Castrol Service Sky Auto Service,small,,0751 120 121,https://skyautoservice.ro/,"Strada Constantin Moise 5, 061344 București, România",061344 București,5,2,google_places,2026-02-16T05:10:08Z
ChIJGdxZBWUDskARYIvz26ju_UM,VS Auto,small,programari@vsauto.ro,0732 288 424,http://vsauto.ro/,"Strada Boișoara 38, 060227 București, România",060227 București,5,5,google_places,2026-02-16T05:10:10Z
ChIJBZ-kTFgBskARQa2qTnf4nv4,Diagnoza/Tester BMW Original,small,,0745 780 356,,"Bulevardul Iuliu Maniu 158A, 061118 București, România",061118 București,4.5,8,google_places,2026-02-16T05:10:21Z
ChIJt_49U-sBskARUWXDYt-ULE0,Electrice Auto,small,,0726 227 750,,"Unnamed Road, București, România",București,2.6,11,google_places,2026-02-16T05:10:22Z
ChIJpTFzR3z_rUAR41QgNdZE5Ac,Statie ITP Bd. Timisoara,medium,info@auto-itp.ro,0785 559 557,http://auto-itp.ro/,"Bulevardul Timișoara 60-62, 061335 București, România",061335 București,4.9,59,google_places,2026-02-16T05:10:26Z
ChIJVfwUMVMAskARJicfPPRPOhk,NIDO AUTO COM S.R.L.,small,,021 444 1680,https://www.listafirme.ro/nido-auto-com-srl-5367971/,"Str. Moinești 24, 61239 București, România",61239 București,5,2,google_places,2026-02-16T05:10:29Z
ChIJe7jhm3sBskARlAviPx_7t8I,Vulcanizare,small,,0726 175 318,,"Bulevardul Uverturii 108, 077042 București, România",077042 București,4.1,38,google_places,2026-02-16T05:10:41Z
ChIJJf6zuOMAskARQe8hoMEu_ic,Best Tires Militari,large,,0785 224 737,https://www.best-tires.ro/,"Bulevardul Iuliu Maniu 203, 061125 București, România",061125 București,4.4,711,google_places,2026-02-16T05:10:41Z
ChIJ277NeVgAskARGzzeGzrBPTU,Sigemo,large,officems@sigemo.ro,0736 404 164,https://www.sigemo.ro/,"Bulevardul Timișoara 111-115, 061327 București, România",061327 București,4.6,390,google_places,2026-02-16T05:10:44Z
ChIJK4riJqkBskARp6yNg6FTl3g,Brilliant Car Vulcanizare,medium,,0758 412 957,https://brilliantcar.ro/,"163 A, Prelungirea Ghencea, 061703 București, România",061703 București,4.7,51,google_places,2026-02-16T05:11:00Z
ChIJG7gkWNYBskARnI_qCfauIfE,MEMPHIS '98 Service Auto Sector 6. Vulcanizare Sector 6. Incarcare Freon Auto Sector 6,large,memphis98service@yahoo.com,0726 116 116,http://memphisservice.ro/,"Str. Negel Gheorghe,Lt.Av., 15, Bucuresti-Sector 6, Bucuresti, 60131, 061344 București, România",061344 București,3.4,248,google_places,2026-02-16T05:11:04Z
ChIJK1FbJgD_sUARhny9bTjJIXo,Vulcanizare Mobila Bucuresti,small,,0750 225 020,,"Bulevardul Ghencea 134, 077025 București, România",077025 București,1,1,google_places,2026-02-16T05:11:04Z
ChIJrQLsD7QBskARXP08Z0Z2-Ic,Autovibe Service Auto București vopsitorie si tinichigerie,small,contact@autovibeservice.ro,0734 793 369,https://autovibeservice.ro/,"Bulevardul Iuliu Maniu 425-431, 061101 București, România",061101 București,5,18,google_places,2026-02-16T05:11:07Z
ChIJmeLm62UAskARCob51J3dNEw,Konstimo Company,medium,,0758 065 555,https://www.konstimo.ro/,"Centura București 31, 077090 București, România",077090 București,4.8,170,google_places,2026-02-16T05:11:23Z
ChIJn4VRMmgBskARN3Gc_MEDogM,BDT Ford Tinichigerie și Vopsitorie,unknown,,,,"Militari, București, România",București,,,google_places,2026-02-16T05:11:24Z
ChIJB0xfn7UBskARkR-rG6rgEMA,Euromaster Autoserv Lujerului,large,contact@autoserv.ro,021 555 7479,http://autoserv.ro/,"Str. Lujerului 30-34, 061135 București, România",061135 București,4.2,1401,google_places,2026-02-16T05:11:26Z
ChIJNXUzZHX4sUARtmjFWQePUcA,Bosch Car Service - Trendo Automotive,large,,0728 883 496,https://trendo.ro/,"Strada Șerban Ion 3, 077190 Voluntari, România",077190 Voluntari,4.4,334,google_places,2026-02-16T05:11:42Z
ChIJ72-newr_rUARRyEtPlpZkIQ,Geo-Nic Service,medium,,0737 705 831,,"Șos. București-Domnești 47C, 077025 București, România",077025 București,5,84,google_places,2026-02-16T05:11:54Z
ChIJd5zaFwABskAR_-3fE-DVz5U,TEF Vulcanizare,large,contact@tef-vulcanizare.ro,0765 563 396,http://www.tef-vulcanizare.ro/,"Intrarea Eroului 28, 077040 Chiajna, România",077040 Chiajna,4.9,332,google_places,2026-02-16T05:11:57Z
ChIJdznhDzoBskAR4BTBaTDRCNk,Diagnoza Originala,medium,,0766 362 727,https://www.facebook.com/diagnozaoriginala/,"In incinta Spalatoriei Auto Self Service RED, Strada 1 Decembrie 1918 179a, 077040 Roșu, România",077040 Roșu,4.5,51,google_places,2026-02-16T05:12:08Z
ChIJLbMyPgD_rUARRfoXKaH7ObI,Diagnoza auto,unknown,,0771 114 962,,"Str. Gliei 38, 077025 Bragadiru, România",077025 Bragadiru,,,google_places,2026-02-16T05:12:09Z
ChIJyUynzlr-sUARCCZnGE5aRWE,Top Smart Auto,medium,office@topsmartauto.ro,0722 625 747,http://topsmartauto.ro/,"Strada Noua 4, 077125 Ilfov, România",077125 Ilfov,4.5,148,google_places,2026-02-16T05:12:11Z
ChIJ4wWuIuj9sUARTEu3bLPavXc,Boom Car Service,large,gsap@3.12.5,021 9066,http://www.boomcarservice.ro/,"28, Orașul, Drumul Fermei, 077160 Popești-Leordeni, România",077160 Popești-Leordeni,4.7,879,google_places,2026-02-16T05:12:15Z
ChIJcYK0GgABrkARTfr4qWsns30,Service Auto ROFIN,small,,,http://www.serviceautorofin.ro/,"Str. Aluniș 34, 077126 Măgurele, România",077126 Măgurele,5,12,google_places,2026-02-16T05:12:17Z
ChIJT3FWIVX5sUAR-lYkG4LGQ2Q,Electrica Auto CNF,small,,0721 580 907,,"Strada Emil Racoviță 25A, 077190 Voluntari, România",077190 Voluntari,5,35,google_places,2026-02-16T05:12:17Z
ChIJ1-8Qkkj_rUARPebxuSBT1dk,All Fix Professional,medium,,0771 297 974,,"Strada Laurului 14, 077025 Bragadiru, România",077025 Bragadiru,4.4,194,google_places,2026-02-16T05:12:17Z
ChIJPRtBNBYErkARYTL8eSZbPxI,Valmon - Service Auto,medium,,0744 349 433,,"Strada Liviu Rebreanu Nr 2K, 077005 1 Decembrie, România",077005 1 Decembrie,4.7,90,google_places,2026-02-16T05:12:18Z
ChIJ8WL2Id4BskARQQs3pj-NJBk,Gevi Prest Serv 95 Srl,medium,,0723 283 214,,"Șoseaua Unirii 140, Corbeanca, România",Corbeanca,4.7,145,google_places,2026-02-16T05:12:40Z
ChIJA2YwXdz9sUARMHdPxdL0ZIU,Vulcanizare Rodi Serv 2003,large,rodiserv@yahoo.com,021 361 5154,https://www.paginiaurii.ro/companii/POPE%C5%9ETI+LEORDENI/L4520955/RODI+SERV+2003+S.R.L./,"Șoseaua Olteniței 21a, 077160 Popești-Leordeni, România",077160 Popești-Leordeni,3.9,364,google_places,2026-02-16T05:12:47Z
ChIJjxgMOxsdskARCrwbs3G9PNs,VULCANIZARE-MOBILA-PIPERA-A3-A0,small,,0792 585 558,,"Strada I.C. Brătianu 20, 077180 Tunari, România",077180 Tunari,3.7,6,google_places,2026-02-16T05:12:47Z
ChIJvyDGEwD3sUAR_gqtWRvhGQ0,Vulcanizare Mobilă Afumati,small,react@18.3.1,,https://afumati.ro/,"Șoseaua Ștefănești 53, 077010 Afumați, România",077010 Afumați,3.8,12,google_places,2026-02-16T05:12:48Z
ChIJTzBUs5z_rUARdN4zyxm9FX0,Vulcanizarea de la Pod,medium,,0740 080 858,,"Șoseaua Tudor Vladimirescu 211, 077090 Domnești, România",077090 Domnești,4.7,105,google_places,2026-02-16T05:12:48Z
ChIJd3nyGgAfskARlpz1c5T_ED4,Intervenții Vulcanizare Mobila A3-7,small,,0793 179 843,,"Șoseaua Eroilor 20, 077015 Moara Vlăsiei, România",077015 Moara Vlăsiei,5,3,google_places,2026-02-16T05:12:49Z
ChIJQT6ZEJH3sUAR-pWVsFhhT4U,Vulcanizare,small,,0775 617 117,,"Strada Crinului 8B, 077010 Afumați, România",077010 Afumați,5,5,google_places,2026-02-16T05:12:49Z
ChIJ0zGZxbH5sUAR-XP41KuAlds,VULCANIZARE PANTELIMON,medium,,0723 024 166,,"Strada Duzilor 1, 077145 Pantelimon, România",077145 Pantelimon,4.9,69,google_places,2026-02-16T05:12:50Z
ChIJWZctyrIbskARUX23HhQXUFc,Vulcanizare Marikos Autoserv Corbeanca,large,,0766 351 270,,"Șoseaua Unirii 213, 077065 Corbeanca, România",077065 Corbeanca,4.6,271,google_places,2026-02-16T05:12:50Z
ChIJc3_1MFP_rUAR8-IfFlM_ZDs,ARKMA - Tinichigerie Vopsitorie Mecanica,small,,0740 968 805,http://www.arkma.ro/,"Șoseaua Tudor Vladimirescu nr 333, 077090 Domnești, România",077090 Domnești,4.9,31,google_places,2026-02-16T05:13:05Z
ChIJO90K_97_rUARLlSNF1LE3WM,"Momentum Auto Service Auto Bragadiru, Vopsitorie Auto Bragadiru.Tinichigerie,Mecanica,Daune",medium,,0766 094 700,,"Soseaua de Centura 2-8, 077025 Bragadiru, România",077025 Bragadiru,4.7,73,google_places,2026-02-16T05:13:05Z
ChIJmcp45Sz-sUARPhuhRtpGXag,DREAMCAR SOLUTION - Service Auto - Centru Reparatii Daune - Statie ITP,medium,,0767 801 328,http://dreamcar.ro/,"Soseaua De Centura 15, 077090 Domnești, România",077090 Domnești,4.9,159,google_places,2026-02-16T05:13:07Z
